"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",159.047,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",156.593,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",155.018,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",157.625,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",160.657,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",164.504,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",170.152,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",176.24,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",182.568,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",188.642,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",196.891,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",201.787,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",203.352,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",195.585,
"CAF","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",188.848,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",131.522,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",128.652,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",127.278,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",127.342,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",127.295,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",127.73,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",129.925,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",133.313,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",137.28,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",140.812,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",143.665,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",143.426,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",143.49,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",142.511,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",140.137,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",137.029,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",137.166,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",138.192,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",138.74,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",139.88,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",141.255,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",144.795,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",151.587,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",159.801,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",164.575,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",166.588,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",163.495,
"TCD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",161.002,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",278.542,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",266.25,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",259.633,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",260.455,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",259.501,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",263.768,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",266.836,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",263.874,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",268.316,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",271.635,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",262.845,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",264.92,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",259.845,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",262.018,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",261.805,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",257.353,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",254.918,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",257.309,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",253.753,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",263.529,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",272.026,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",274.747,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",282.674,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",292.926,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",298.179,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",301.959,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",289.159,
"CHL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",288.44,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",442.026,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",455.594,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",469.908,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",484.874,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",496.135,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",509.268,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",527.88,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",546.293,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",568.075,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",596.423,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",629.556,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",652.251,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",678.532,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",702.938,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",732.667,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",745.928,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",741.342,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",756.488,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",789.261,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",828.487,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",866.22,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",892.585,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",909.475,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",929.437,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",945.529,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",953.961,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",956.246,
"CHN","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",950.31,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",210.093,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",218.699,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",221.53,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",222.591,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",224.405,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",225.431,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",233.033,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1997",229.077,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1998",230.813,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1999",239.871,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",240.762,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",239.103,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",254.852,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",235.529,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",228.776,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",218.82,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",225.856,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",227.706,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",237.57,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",251.42,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",252.28,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",243.48,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",243.328,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",242.187,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",240.539,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",245.993,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",246.621,
"COL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",247.588,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1990",223.28,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1991",224.587,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1992",228.046,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1993",233.559,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1994",243.825,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1995",251.054,
"COG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","1996",258.145,
